Id,Prediction
21232,4569222.688883444
21233,4584868.420376881
21234,3851747.6047717836
21235,3752150.12000616
21236,3378537.3717364334
21237,4204249.133115457
21238,4605925.972413343
21239,4704542.089678735
21240,5161661.0476453025
21241,3831300.279265151
21242,4389510.1760663595
21243,4870287.517651407
21244,3955814.0396656524
21245,4727881.462801604
21246,5005483.818355863
21247,5452474.297982791
21248,4746887.513200097
21249,5364625.551892906
21250,4789645.759654864
21251,3302050.493143128
21252,4334931.858414767
21253,4535178.467377784
21254,4222605.03584357
21255,4917425.5681742765
21256,4593630.73549806
21257,3582438.9532344323
21258,3686209.6427751807
21259,4791797.45331211
21260,4332636.658072433
21261,5451280.635333151
21262,4882033.011624859
21263,3824840.9539262904
21264,4989764.094340618
21265,2759722.7860972774
21266,3920473.583957604
21267,4995643.175630165
21268,4060342.045058333
21269,4211537.395421376
21270,4144205.0814256985
21271,4695931.179863807
21272,4883298.066861445
21273,4669507.063193757
21274,4121376.509416354
21275,4848549.847941241
21276,4149414.730934709
21277,3369959.3998553324
21278,4323704.39873797
21279,4544604.659738148
21280,4372730.090163564
21281,5126939.629800349
21282,4678205.508546807
21283,3678661.423902464
21284,4054070.8650340335
21285,4738908.024313568
21286,4526255.884035348
21287,3151108.456609224
21288,3854210.612993486
21289,4456723.578370995
21290,4199956.254727844
21291,4436079.536338085
21292,4048798.5385291763
21293,4334079.672163095
21294,4039898.951079184
21295,3858661.7294254024
21296,5192936.25398835
21297,4118963.346467548
21298,4290690.689924536
21299,4885814.696886709
21300,4382597.806801194
21301,4482788.988717693
21302,4583905.023425718
21303,5143834.32475288
21304,4072539.6992778154
21305,4664919.198244359
21306,4306351.358899044
21307,4968506.164935866
21308,3833233.553928671
21309,4317498.788594991
21310,3835079.6243394287
21311,4218706.69519134
21312,3999696.536337154
21313,3701412.8949037814
21314,4517503.603935764
21315,3368943.635364596
21316,4280664.738019421
21317,4671453.049305558
21318,4991526.133213585
21319,4711691.84335912
21320,3760934.2234698893
21321,4918574.320158975
21322,3355648.897652127
21323,4470879.177433565
21324,3476139.695513414
21325,4306747.322660254
21326,3737717.974850683
21327,4769701.254976336
21328,4652409.653697213
21329,4328900.888462144
21330,4525922.676521303
21331,4015683.325056486
21332,4728876.257301025
21333,4024183.693584672
21334,3818896.549846799
21335,4670551.17395362
21336,4035912.172964044
21337,5073269.892562835
21338,4444522.317592196
21339,4480455.124087324
21340,4028001.4975580554
21341,4760018.467087504
21342,4202144.591324484
21343,4704809.764220665
21344,4693360.588464178
21345,3885056.9678600472
21346,4522984.62104742
21347,4086650.511326941
21348,4629129.289359786
21349,4546482.492044231
21350,5534966.747805892
21351,4525108.506091379
21352,3610163.181919854
21353,4413394.380169807
21354,4094724.4506040695
21355,4321357.41471483
21356,4324314.0730985645
21357,5226584.907435127
21358,3916041.719248956
21359,4801878.940211824
21360,4369937.510136888
21361,4625502.063720314
21362,4843305.396897726
21363,4355386.411781963
21364,3517872.6886652308
21365,4479049.723652938
21366,4641741.387503914
21367,4364079.213611076
21368,4224111.034998064
21369,4474112.573149248
21370,5252797.950198425
21371,4324188.192290571
21372,4540961.885347747
21373,5058639.663803991
21374,5210388.915392263
21375,4342042.184032006
21376,5210442.6416657865
21377,4293413.493963791
21378,4182804.456905447
21379,3001268.7933896193
21380,3356615.1493884427
21381,4187344.3182116267
21382,4946842.831607098
21383,4550910.898772493
21384,5060212.032332845
21385,4399096.057113279
21386,4518594.666419441
21387,3750378.9566133735
21388,4484664.99305472
21389,5041873.853761496
21390,4806610.634462077
21391,5074028.3084373325
21392,4635828.471341139
21393,3572268.791076814
21394,3480504.6123701637
21395,4150044.718975853
21396,4802081.417125486
21397,4250444.70405251
21398,3290447.33415892
21399,4390405.669800648
21400,4637154.157799711
21401,4165301.3749388633
21402,4944677.154713018
21403,4055987.2017969955
21404,4261704.175226568
21405,4776347.099701307
21406,4306361.553455683
21407,4387933.807127772
21408,4873699.703671612
21409,3782941.435761938
21410,4189444.60779168
21411,4882314.2753122
21412,5570585.528705461
21413,4372418.863230649
21414,2936155.113174429
21415,4518121.492396535
21416,3005746.0377589855
21417,4465016.572851547
21418,4196326.583066779
21419,5376357.558443064
21420,4371111.367734784
21421,3772969.385014868
21422,4101798.1295844526
21423,3667235.0817311485
21424,4298892.253478337
21425,3359583.391958244
21426,4548322.127322704
21427,4657663.02005063
21428,4606326.066792878
21429,4184882.312766169
21430,4741455.998977449
21431,3877146.5426919106
21432,4063359.191546522
21433,5134771.323499499
21434,3991004.2677239673
21435,5194267.595345755
21436,4214445.0947703775
21437,4670844.117402779
21438,4873584.784409195
21439,4332660.875143001
21440,3946198.79666575
21441,4592580.667922085
21442,5280152.107132198
21443,4718486.705468985
21444,4656253.034796949
21445,4600459.42070337
21446,4504044.469637943
21447,4117839.9007451516
21448,4132086.6355466465
21449,5222083.141657791
21450,3873891.4932986824
21451,4587144.327429397
21452,3428890.5450133346
21453,4910737.888075441
21454,4265047.483976386
21455,3630358.976745788
21456,3874467.526157601
21457,3835027.591634418
21458,3668436.0054136105
21459,3499598.6803721823
21460,4433391.337674901
21461,4450455.5822963575
21462,5092812.992624533
21463,4771598.8673562305
21464,4831496.0483781835
21465,4841692.563196479
21466,4634313.725125678
21467,3044717.749656196
21468,3228102.9051565113
21469,4370445.439169463
21470,4375321.318692091
21471,5093576.238209092
21472,4552868.43621169
21473,3674173.2082600407
21474,4605842.083154893
21475,4871383.628226353
21476,4223025.624278922
21477,5020088.43392307
21478,4502272.391708711
21479,3912551.7963860817
21480,4708584.297608607
21481,3629472.7159275776
21482,4329260.430016344
21483,4403704.043145811
21484,4924371.856047347
21485,4559928.778743228
21486,4107035.5776174944
21487,4019128.6354435105
21488,4604313.920494682
21489,4776842.187049271
21490,3041732.5387680666
21491,4526433.685529725
21492,3837838.448276992
21493,4215687.1934999125
21494,4116447.719564002
21495,4348485.446739554
21496,3618632.931139603
21497,4587154.326736085
21498,4755325.33917971
21499,3905491.692133229
21500,4794783.023329839
21501,3835359.5003655665
21502,3831807.7588136466
21503,4455298.1643818505
21504,3014272.252457875
21505,3748102.077575295
21506,3817231.786267113
21507,3951384.2346004955
21508,3924564.6007224387
21509,4579490.2276975885
21510,3725382.4437267203
21511,6265810.807895744
21512,4619898.252642373
21513,3880502.175156471
21514,4476731.373442183
21515,4996204.9138350105
21516,4217829.1154535245
21517,3744811.4557264866
21518,4928456.820289351
21519,3719304.074521757
21520,4185069.3217314538
21521,4373714.182823171
21522,4642992.977615395
21523,4494203.178396276
21524,4629910.625144075
21525,3350063.182367498
21526,4736632.857818682
21527,5019978.18396204
21528,5114939.467592248
21529,4294773.047736943
21530,4274396.451140948
21531,4289335.536987533
21532,4510168.324150487
21533,4734714.500073988
21534,4801018.310334827
21535,4932786.521755341
21536,4935971.080072517
21537,3449722.4357698066
21538,4289134.707760138
21539,4556445.037808127
21540,4260785.841026805
21541,4332714.214633614
21542,3652814.682849489
21543,4366913.857181148
21544,4119295.962682846
21545,3720223.2769685537
21546,4422954.665381996
21547,4446924.316806927
21548,4693637.241192525
21549,4547975.967171584
21550,4675862.813548394
21551,4523376.975311798
21552,4845485.394361924
21553,4333350.3049520925
21554,3634566.3867759546
21555,3280681.973091565
21556,4667271.232032889
21557,5049456.86634348
21558,4170900.5982341673
21559,4708552.07079466
21560,3108422.8272093083
21561,4567881.814738645
21562,4054713.8917462956
21563,4364685.891235512
21564,5106818.421059996
21565,3356089.623740333
21566,4889886.655367704
21567,5436231.990134055
21568,3635094.11905632
21569,5448079.078489019
21570,4419350.493717736
21571,4069925.949806379
21572,5069317.290515104
21573,4373675.399337193
21574,4331380.292917656
21575,4575564.386486767
21576,4601771.835317495
21577,3795396.6582769332
21578,4413622.740104506
21579,4934362.44253071
21580,4521040.806050457
21581,4039805.176777992
21582,4260719.539780635
21583,4532776.713458828
21584,4630169.698213207
21585,4309275.544216759
21586,4910554.140910469
21587,5019781.721673975
21588,4097587.36195673
21589,4450748.335794957
21590,4156282.63212716
21591,3794394.690971325
21592,4978740.607532145
21593,3904945.8814402726
21594,4651537.82001197
21595,4656623.205220336
21596,5219596.935809734
21597,4276183.4773370605
21598,4460920.310607657
21599,5149151.0486720335
21600,4646968.086177658
21601,3701937.9596998515
21602,3903125.1316352673
21603,4747050.0015750835
21604,4977185.2698155865
21605,4133813.6414588448
21606,4178040.0308599444
21607,4145002.493873107
21608,4892391.605664758
21609,4624613.208075304
21610,4613050.804778169
21611,2714313.277803321
21612,4358785.018023323
21613,4212827.442192346
21614,4897721.575955858
21615,4349163.381223392
21616,4464840.300361579
21617,3619184.726027046
21618,3914138.060505095
21619,3732482.91979528
21620,3831069.820450831
21621,2629381.5331960777
21622,4485672.103621129
21623,4758341.906723084
21624,3883830.991982136
21625,3042751.1808821736
21626,2856077.061392484
21627,3740849.970358667
21628,4644058.006188609
21629,4417654.459559346
21630,4348313.014582174
21631,3587502.2932072245
21632,3775461.187195697
21633,4850422.334203221
21634,4821608.169096321
21635,3804629.0967449276
21636,3939509.5572026544
21637,3489928.4294014685
21638,4160344.1957395785
21639,4827607.457327718
21640,3795029.753026722
21641,4832419.559125755
21642,4658693.208764026
21643,5535262.692474578
21644,5774022.171010453
21645,3163208.7812594213
21646,4721843.290869284
21647,4247422.611793282
21648,5086186.453406802
21649,3222370.307127041
21650,4612521.213357756
21651,5212116.466671184
21652,4475513.437586877
21653,5130181.415179303
21654,4640467.867910178
21655,4221260.130863052
21656,4781398.028925329
21657,5020234.410323874
21658,4690576.2532715965
21659,4271405.484634293
21660,4334101.880086012
21661,4628210.802476593
21662,4187344.3182116267
21663,3662348.935036374
21664,4606326.066792878
21665,4420777.271207369
21666,4445559.181630768
21667,4377201.345166882
21668,3630661.9521878655
21669,4757951.514250197
21670,4593462.468084398
21671,5343921.066331763
21672,4528945.952696161
21673,3180726.352032806
21674,4073587.593236944
21675,4524160.379508719
21676,4671748.795890018
21677,4697647.517450046
21678,4317187.83446441
21679,4418245.398920136
21680,5097048.895557173
21681,4390465.787666219
21682,4349976.647639635
21683,4595218.454025239
21684,5277804.555480945
21685,4130184.6514716
21686,4356767.274035518
21687,4642083.98051867
21688,4460541.728725034
21689,4339431.704106278
21690,3127895.145936999
21691,4465658.254556019
21692,3989549.8779456634
21693,3959572.710536341
21694,3921906.62193611
21695,4386275.10315151
21696,4777264.685515696
21697,4550678.086569584
21698,4760331.833560551
21699,4548748.4345026035
21700,4285587.551815135
21701,3666675.1048263693
21702,3829030.672389371
21703,4396663.220490651
21704,4909689.0134287905
21705,4783227.979728967
21706,4986240.5698968
21707,4229554.0546267135
21708,4385479.375410195
21709,4870491.58639521
21710,4052120.780765579
21711,3994583.647530599
21712,3737010.1818725932
21713,5107985.334738893
21714,4830569.216226041
21715,5468403.221637471
21716,4292429.4091667775
21717,3974047.254916803
21718,4522856.798029273
21719,4052236.9474105225
21720,5096151.356214445
21721,4120566.158633201
21722,4324908.107102226
21723,4162572.5794576164
21724,3875158.9311710857
21725,4342739.094772535
21726,3603294.241313855
21727,3743648.579537088
21728,4038130.0713655287
21729,4892508.599059356
21730,4939921.621094238
21731,4311610.462418689
21732,5175205.11691951
21733,5540038.315330092
21734,4882701.514303386
21735,4655288.750915571
21736,4727469.004459786
21737,3099813.655385456
21738,4969436.422315706
21739,4836148.390141498
21740,3238343.734547793
21741,4031466.272682621
21742,4370831.1243598685
21743,5308114.461162012
21744,3740170.5176057997
21745,3374012.8146662745
21746,4406270.851853097
21747,4649777.380871983
21748,5240671.463203325
21749,4484558.270802347
21750,4802619.085818131
21751,3804055.1505129244
21752,5067990.088994199
21753,3996861.775282278
21754,4227153.4850171115
21755,3430062.568776331
21756,4269594.9933894975
21757,3402257.645729252
21758,4239331.290004009
21759,3818798.7931526983
21760,4360158.877894885
21761,3662404.551413515
21762,4837166.609552721
21763,4552910.5996231325
21764,3701701.0156494617
21765,3739352.032062894
21766,4749279.460603132
21767,5157587.714754801
21768,4151051.6993642375
21769,5247743.7989636585
21770,4463362.371683149
21771,4743898.142546477
21772,3639841.477551192
21773,4663767.053703179
21774,3477906.429029351
21775,5042627.045477608
21776,3741284.7915191576
21777,4344202.547164695
21778,4354869.993622054
21779,4820573.978747956
21780,4359626.832353227
21781,3651703.380887412
21782,4802478.249323086
21783,4283010.042611394
21784,3917251.723582312
21785,3769172.4181107515
21786,3207954.090958307
21787,4683132.1333192885
21788,4618433.183432543
21789,4283433.7904921025
21790,5632373.983837405
21791,3991533.5458289296
21792,4717508.9512855355
21793,4202515.374521904
21794,5233909.390989535
21795,4046451.7052437654
21796,4293314.713669309
21797,4484324.750136638
21798,3989410.574824896
21799,3439896.788573568
21800,4269484.008271261
21801,4357048.082861004
21802,4257537.269701272
21803,3420310.566945061
21804,4802478.249323086
21805,3601557.631605257
21806,3885675.762631355
21807,4314181.255364929
21808,3564648.9577859817
21809,4809147.361532785
21810,4926018.325111138
21811,4784637.993859101
21812,4533176.4593842365
21813,2807024.081395342
21814,5041315.7904773215
21815,5192150.884534491
21816,4283010.042611394
21817,4885139.833970631
21818,3912384.839732413
21819,4883980.980115116
21820,4848538.730179219
21821,4529457.368079448
21822,3844724.007008831
21823,4303296.47259349
21824,4419530.309255643
21825,3930696.8147390196
21826,4451599.912025661
21827,3299135.540441836
21828,3542090.736123724
21829,3615515.849407048
21830,4391901.225670928
21831,3915481.0726828948
21832,4941671.672691445
21833,5076305.340150572
21834,4238384.541014125
21835,3473791.4705071556
21836,4935529.914856609
21837,3904749.9513435843
21838,4765133.457695126
21839,4430031.329700016
21840,3801237.2334459764
21841,4540801.274893639
21842,5042517.0329429805
21843,3630071.224874546
21844,3419838.0779926004
21845,3734974.933215639
21846,2903981.6973937396
21847,4517840.824122467
21848,4491548.993251612
21849,4263181.363770828
21850,4570143.0238891
21851,4166494.52223089
21852,4443628.883678337
21853,3979360.0451347223
21854,4275626.100374953
21855,4600501.503316909
21856,4865004.462579492
21857,4280438.878021354
21858,4276916.033660449
21859,3750461.566609706
21860,3409949.5529116653
21861,4898926.294006836
21862,3714847.599270233
21863,4579744.774803775
21864,3809518.013422814
21865,5169484.34774548
21866,4581461.651730715
21867,3770898.1242199005
21868,3551443.607669364
21869,4420659.8514113035
21870,4880478.232462104
21871,4031716.804118052
21872,4415326.661212419
21873,5580673.914007928
21874,4626473.154221215
21875,4411856.4202441275
21876,3540738.1625693273
21877,2737564.8254454345
21878,3430309.932032981
21879,4719116.141445603
21880,4074310.8590108035
21881,2697629.4737307806
21882,3783459.878235668
21883,3433177.0399146527
21884,4480153.470884387
21885,3922248.4760180917
21886,4430111.2145375665
21887,3750082.8517271727
21888,3849934.1513002673
21889,4498499.204241928
21890,4712076.671156459
21891,3837813.824072613
21892,5178840.949673263
21893,4397707.46836267
21894,4058383.3545879554
21895,4304499.117463858
21896,3471761.2336609354
21897,4181007.220214384
21898,4219388.61347827
21899,4897896.776033778
21900,4574675.676576336
21901,4394703.259679181
21902,4387219.654612828
21903,3680439.9624654185
21904,5241808.04485737
21905,4080705.4285204774
21906,4705263.085976254
21907,3681745.025430071
21908,3811839.60004073
21909,4251430.079603028
21910,4103813.823790434
21911,3231212.319805919
21912,4049694.005992146
21913,4635605.156738951
21914,3744120.2860988756
21915,4394495.314310906
21916,4456144.790544446
21917,5359697.0839026235
21918,4700979.822035516
21919,4267288.139221262
21920,5390385.619791096
21921,3446789.7086599367
21922,3956885.4796486627
21923,3224049.643207696
21924,3969306.8719242895
21925,4358099.8718713
21926,4484065.172945924
21927,3996000.5490946495
21928,4345488.773676534
21929,4910051.486723663
21930,4694354.013451002
21931,4334515.872494951
21932,5282540.93114136
21933,4817960.769904312
21934,4381235.141813721
21935,3911048.2187328567
21936,4588909.005146551
21937,4454777.920982281
21938,5342760.953252978
21939,3890322.822854058
21940,4000960.792930508
21941,4589271.8506299695
21942,3312532.4056687886
21943,4846830.189687357
21944,3983313.26293602
21945,4297335.2910510395
21946,4303086.422563688
21947,5261367.320943035
21948,4953610.157586016
21949,3680574.151258042
21950,4197319.613508155
21951,4519710.399901364
21952,4994770.001452981
21953,5228899.204477571
21954,3118132.245108088
21955,5669497.987037883
21956,4331439.568546964
21957,5502426.29208424
21958,5298639.939964249
21959,4406264.5677344855
21960,4423064.905417432
21961,4785214.738383066
21962,4067701.054672294
21963,3827849.9077495066
21964,5057967.718962757
21965,3997167.892069542
21966,4176023.064431918
21967,3760700.249190148
21968,4663163.665995317
21969,4612872.05540234
21970,4793815.037791599
21971,4603642.130459568
21972,3492128.9931269297
21973,4512634.8675256865
21974,5113716.711564338
21975,4608696.289225261
21976,2764204.9813380735
21977,3715143.910601737
21978,4448688.167749782
21979,4615026.712345434
21980,3685378.4442187697
21981,4166934.7597549446
21982,4572224.082857458
21983,4128106.885697269
21984,4146975.5047889655
21985,5148082.307068712
21986,4247716.951330041
21987,4842284.3380800225
21988,4373675.399337193
21989,4393740.834799739
21990,3630358.1047543557
21991,4862199.195748381
21992,4502467.859510472
21993,3988326.6731771166
21994,5493050.12673497
21995,4135680.6802319214
21996,5063496.428955562
21997,3905789.107457963
21998,4348042.365471337
21999,3716366.1047294997
22000,4918485.532307666
22001,4996986.081281311
22002,4566371.453204639
22003,3790778.432831292
22004,3945751.76925663
22005,4584079.423859171
22006,4513011.6666554045
22007,3972000.46549238
22008,4783658.938080592
22009,4113982.6952253133
22010,4237184.380821848
22011,3841447.0611486034
22012,4803048.321035547
22013,4641741.387503914
22014,4317687.154797303
22015,4959627.322606381
22016,5242507.090714592
22017,4094570.538471208
22018,4544480.391781257
22019,3750146.1068889154
22020,4831499.25829621
22021,4304167.535206971
22022,4910020.124392347
22023,3712341.8310720576
22024,4766072.93294764
22025,3477301.2147565093
22026,4798951.867473476
22027,3578405.6437009024
22028,4545706.1557448525
22029,3768764.5280423956
22030,4709895.718895244
22031,4839127.267720448
22032,4555926.268494343
22033,3396069.8435615073
22034,4032405.128178916
22035,4761703.894067587
22036,4448144.621678978
22037,4640328.603035595
22038,4613413.740005228
22039,4730338.072264081
22040,4876031.465941964
22041,4105263.990898478
22042,5021203.545902008
22043,4288846.424296214
22044,4087104.4281170378
22045,4247157.02189885
22046,4331259.258857988
22047,4471198.445570844
22048,4340200.176918612
22049,4624246.951443764
22050,4726816.899684122
22051,4377807.856142312
22052,4552885.7591020735
22053,4637106.811898071
22054,3731270.469392525
22055,4674486.308688134
22056,4292966.2043248005
22057,3898847.433810467
22058,3726932.9764841525
22059,4511242.705447545
22060,5107929.173180886
22061,4523255.75388836
22062,3331906.6590093095
22063,3969799.3139453605
22064,4880290.247139364
22065,5178104.535307985
22066,3757052.441688695
22067,4237916.182727702
22068,5289248.9626245
22069,4649218.6198626505
22070,3932797.1147908536
22071,3993614.95630485
22072,4709852.251008339
22073,4117814.598083363
22074,4395857.590196187
22075,2767371.925179082
22076,4834273.335425312
22077,4710334.929663617
22078,4897868.76608832
22079,5857249.346489878
22080,4231238.495757914
22081,3331030.478513958
22082,4626445.9753658045
22083,4628577.922515698
22084,4187909.424859262
22085,4653928.129550883
22086,3682264.9538583495
22087,4467445.200957916
22088,4174173.757346593
22089,5196713.052539317
22090,4608592.5919123925
22091,3887599.272080863
22092,4745235.269758496
22093,5132570.750715612
22094,4882830.3263596725
22095,3826892.4871212607
22096,4420759.556110499
22097,3650309.0063856053
22098,4654928.449721627
22099,5004572.885592246
22100,3754673.489730988
22101,4703160.726446832
22102,5883135.973632485
22103,3520808.081279845
22104,4993890.846783517
22105,4340630.173152477
22106,3198276.941204178
22107,4772011.098410485
22108,4177019.616795889
22109,2936065.1318476386
22110,2856493.448732055
22111,4154360.470312355
22112,3591828.4451084724
22113,4341562.4230799265
22114,4320995.90120683
22115,3165673.4505143547
22116,3402317.0162774473
22117,4263182.817726045
22118,5202366.135393433
22119,2971489.108538853
22120,4938862.709469032
22121,3373852.7377203885
22122,4613266.029180929
22123,4853332.592118202
22124,2735144.5549400197
22125,4085030.1702316217
22126,3542925.517996108
22127,2839689.3202112764
22128,4263249.511845322
22129,4128676.5206500264
22130,5491482.102864863
22131,4188301.362998411
22132,4875429.912517212
22133,4551906.194327224
22134,4271687.535273469
22135,4669948.043452929
22136,4326220.334875932
22137,5384200.516630478
22138,4669953.218563252
22139,3537458.841250783
22140,3393971.4156684186
22141,5193589.890155412
22142,4264266.45498229
22143,3834763.701741103
22144,4678704.473953048
22145,4869581.545539144
22146,4895694.507968022
22147,3443444.901380372
22148,2894417.0297646597
22149,4199689.131587764
22150,4988685.589279288
22151,3871666.4552798877
22152,4098629.0707130507
22153,4814007.9156399295
22154,3389729.6561077824
22155,6001743.545196301
22156,4260643.045563178
22157,4037052.108981213
22158,4362410.66046016
22159,5105814.45275697
22160,4953205.648096509
22161,3278035.125615863
22162,4853690.433655391
22163,5018134.95813288
22164,4139713.699955265
22165,5442082.744014328
22166,4624268.90918783
22167,4508612.685501174
22168,4379773.9319863655
22169,3819743.640000387
22170,4777556.875824969
22171,4855049.604904903
22172,3930683.2417084435
22173,4502909.026007989
22174,5084613.790160963
22175,3604818.559345433
22176,4385895.614830663
22177,4411458.613857358
22178,4818017.472469901
22179,4578302.137907051
22180,3682281.542477526
22181,4325080.857131956
22182,3665660.9179516183
22183,4176059.8852812042
22184,4502259.826090849
22185,3014902.647286997
22186,3745517.6295763403
22187,3856342.4011754645
22188,4881664.021728737
22189,4578582.46469513
22190,4340196.547582871
22191,4132166.9228321323
22192,3627153.5112003116
22193,4224157.390266606
22194,4594228.590424983
22195,4596206.173177639
22196,5395220.990695546
22197,4831721.289764033
22198,4736019.265831465
22199,4828511.3413203815
22200,5438057.740192232
22201,4640075.458141971
22202,4929283.67068309
22203,4535716.326977915
22204,3554120.385428443
22205,4288054.4198666215
22206,4310916.386558788
22207,4647935.059141647
22208,3650684.059517644
22209,4237716.338181721
22210,3695050.176342733
22211,4332361.100013392
22212,4810666.204471332
22213,5175043.682099283
22214,4414371.942920061
22215,4121099.318537454
22216,4289852.425458603
22217,4961130.014132682
22218,4228663.625153315
22219,4362443.9417499425
22220,4495898.632544713
22221,4376702.472936365
22222,4503508.625334993
22223,5148315.826591612
22224,4139642.2130205873
22225,5158417.396443404
22226,5102165.02512642
22227,4728688.624085858
22228,3956196.270179212
22229,4800845.335372994
22230,3381520.031948652
22231,4330500.356998258
22232,4091077.198383812
22233,4404896.425318897
22234,4489585.044130954
22235,3708956.860632378
22236,4303277.268337962
22237,4526405.808698205
22238,4822579.704325173
22239,3857744.6511364887
22240,3200465.5934043275
22241,3948681.3543529417
22242,4201518.496549077
22243,3844616.260867304
22244,4715163.144127613
22245,4299077.942840451
22246,4721472.514921063
22247,3357394.288751685
22248,3801700.916242021
22249,4405107.759400223
22250,3796634.4348690184
22251,4596214.347886115
22252,5001666.189743406
22253,5091767.496428829
22254,5312205.323898013
22255,4116004.3475423483
22256,3701406.9279101696
22257,4411707.868372997
22258,4278874.639781146
22259,3786070.9688223843
22260,4047178.043889409
22261,3925813.0537781566
22262,5136017.058317748
22263,4350094.532879165
22264,4628428.414298588
22265,3489456.0066296747
22266,5135146.319599323
22267,5031684.611862988
22268,4723389.086934214
22269,4902346.813982094
22270,4256258.865269426
22271,4604971.485131641
22272,4424179.255858112
22273,3791370.748477131
22274,4572466.935506652
22275,4701726.5763639305
22276,4695389.589875434
22277,3644999.361764894
22278,3531206.3646082636
22279,4511969.116305151
22280,4685079.119164201
22281,3503647.0626123836
22282,5004544.095536981
22283,3929736.2826319323
22284,4377534.170539492
22285,4274380.011191292
22286,3579968.712270718
22287,3451178.373308002
22288,3821399.5816240506
22289,5112680.0137007125
22290,3763060.8110250793
22291,4619782.892732841
22292,3695006.534655054
22293,4462088.40675594
22294,3793279.821812953
22295,4256726.107245243
22296,5151767.4010526445
22297,4595872.772915789
22298,4689700.308237357
22299,2912478.149754851
22300,4771811.53735342
22301,4224549.269599441
22302,4333040.707685003
22303,4617002.138015054
22304,4456754.567596998
22305,3555721.514218761
22306,4631281.569382042
22307,3564505.7619486963
22308,3991473.763173911
22309,4342033.53731194
22310,3597199.4161778083
22311,4376243.7144405
22312,4607363.767830864
22313,5692854.64003103
22314,5018693.470662988
22315,3738845.2267873986
22316,4129347.5875014383
22317,4974504.791176846
22318,4187840.6822496317
22319,3741586.9695779723
22320,4613189.810473529
22321,3825846.034536604
22322,4723382.764754535
22323,4340306.348792896
22324,3792021.0017504236
22325,4263870.603515443
22326,5411042.416730972
22327,4099309.980640435
22328,3529152.309519247
22329,3119004.410421551
22330,4655609.230128926
22331,5012395.264491883
22332,4633468.1075279815
22333,4628033.57815369
22334,4710720.500128698
22335,4791184.911687657
22336,2975987.0042441804
22337,4904104.71502086
22338,4078074.6726935264
22339,4689435.629838279
22340,4122083.234926192
22341,3648435.6081963805
22342,4260984.078645898
22343,3662635.537857839
22344,5160260.265183104
22345,4668091.003296621
22346,4889265.092297828
22347,5470757.229234332
22348,4687467.595638918
22349,4009755.8348794924
22350,4211241.944903392
22351,2794610.3505594986
22352,4334666.06239222
22353,3869261.840412911
22354,4911681.290469975
22355,4630877.1201408785
22356,4112931.369757127
22357,3668514.0404042504
22358,4083186.6017104574
22359,4820003.375073216
22360,4366776.98724342
22361,4083980.4729818697
22362,5284713.569478758
22363,3823324.5076005924
22364,4272991.729901391
22365,2887175.796041118
22366,3858528.011740829
22367,5013983.753125042
22368,5175392.974966085
22369,4487256.332961921
22370,4370255.588836981
22371,4781237.623178622
22372,3531040.900598514
22373,3930012.452288994
22374,4103167.2672313154
22375,4314160.374245135
22376,3964347.446876469
22377,3925673.6438948633
22378,4529711.723462593
22379,3844075.039063841
22380,3530483.0027793804
22381,3777701.6518091047
22382,3454737.912106082
22383,4099593.2390319863
22384,4436816.833484108
22385,4372311.887707744
22386,4750803.682429237
22387,3609928.2555866297
22388,3389563.763289411
22389,3962965.7637461927
22390,4314074.711013541
22391,4238686.8120940905
22392,3584134.2766623283
22393,3803065.7958909823
22394,5179822.3888826985
22395,3586241.827800802
22396,5037883.510315114
22397,3614577.8338478417
22398,4234914.37166405
22399,4874308.694653792
22400,4497571.942257131
22401,4583103.796804534
22402,4484336.466813004
22403,4024578.5670669656
22404,4350045.522421525
22405,2947510.0090351743
22406,3778082.483245576
22407,3344456.325464948
22408,3663423.786950988
22409,4272956.3723442685
22410,4029832.3721510284
22411,4319438.67893139
22412,5110253.952345333
22413,5600965.791251617
22414,3163801.7134657847
22415,4586427.976997181
22416,3762466.704085164
22417,3631344.8704974614
22418,4861988.595829672
22419,3481513.2581133908
22420,4813823.079529441
22421,3776227.025535726
22422,5309914.313299164
22423,4571229.908814267
22424,4787947.527378864
22425,5475735.970205365
22426,3632303.5862555974
22427,4508633.852426734
22428,4604457.725127962
22429,3155918.067679139
22430,4229554.816632573
22431,4171193.8078887733
22432,5311399.837429447
22433,5161929.065507507
22434,4015005.827790643
22435,4479056.74997016
22436,3620097.1801842423
22437,4943435.607602956
22438,4534002.668297935
22439,4092113.898079836
22440,3810208.5934099546
22441,5277185.394875875
22442,4858664.204604534
22443,4281258.706191653
22444,4050087.838638358
22445,4490339.16067058
22446,3273156.3870391385
22447,5405811.36732341
22448,4541278.693802224
22449,4534138.120824171
22450,4229109.90120306
22451,3925618.613403514
22452,3240865.8160351063
22453,4657020.498723792
22454,4843618.834411524
22455,4805441.328026481
22456,3994904.30623098
22457,5545470.925295388
22458,4369102.515936896
22459,5204734.022223232
22460,4552459.582062455
22461,4314905.11940274
22462,4630074.182862731
22463,3648790.368605857
22464,4349556.971871016
22465,3754761.50722271
22466,3348659.60673852
22467,2907808.2833875865
22468,4411127.101341824
22469,4509029.8129446935
22470,3527440.630980164
22471,4622159.172251792
22472,5116701.082241491
22473,4550589.043724775
22474,5226101.088349587
22475,4351240.865142432
22476,4523399.698629748
